,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,80.70833510738791,117.49317072260435,117.12532236645218,72071.94558545896,6930677.862991424,921.2595009492167,31376.886221761182,0,0
1,85.96510615461685,106.53731447471372,104.48009364270402,721107.8917712107,6273296.356406428,9408.329917640485,254993.59000264513,0,0
2,86.6126193586248,94.24407397370449,92.71778305068854,1376065.740942043,5557663.712487301,38498.32365900861,455738.3342279411,0,0
3,85.79384048497914,82.49471426298973,83.48445212958654,1997923.8876608787,4847817.107393749,87998.39086668637,606518.3452080999,0,0
4,84.65964098163555,74.44288705475432,78.52958862550682,2641461.292037161,4136601.5863819383,130999.10483290542,791160.6766004325,0,0
5,84.24754996321244,66.87773625306139,75.5626431081369,3250628.105985826,3422533.8201299747,196916.58903693274,887251.4517203468,0,0
6,83.39118129546083,61.864792579808245,74.7806258091998,3870152.4061012827,2704298.7186374716,257169.9294465035,993829.4386729581,0,0
7,82.6642724087391,56.755127003824214,74.89152878726463,4474657.281692119,2000593.3235304586,324640.0556852796,1098296.5419142516,0,0
8,81.80678480885612,53.71052832492739,76.18753351207037,5074291.173073968,1312621.8959126445,384609.6138313626,1219392.3345793395,0,0
9,81.1192475659567,49.83473509816817,77.99079631917783,5658105.098045609,646546.6730584339,448256.8186532933,1325455.4632331661,0,0
10,80.69042673769053,45.89326226965984,80.3424550930102,6159568.930845881,64486.08278358794,510109.9664783629,1425241.6932857442,0,0
