,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,25.367431654504962,25.366836071565977,25.36683666714892,62.92592209870355,62643.911420655415,0,6.377633992368997,0
1,25.38121076140769,25.380448194079673,25.380524450812473,6292.592170289167,56466.71761438299,0,637.7569589285978,0
2,25.39066652191685,25.390666521428958,25.390666521526533,12585.18433523505,50340.737338871695,0,1576.170078419327,0
3,25.351745394687686,25.349869954316606,25.35043258642793,18877.776502497847,44048.14517245199,0,2430.7799531340006,0
4,25.298791234535663,25.277086536594915,25.285768415771212,25046.295570991944,37755.5530049919,0,3243.618743542835,0
5,25.29107413478132,25.271532443008535,25.281303288894925,31244.4571586723,31462.960838282197,0,4328.189933552605,0
6,25.26097386322482,25.223029158506158,25.245795981337352,37528.6004562885,25170.368670033455,0,5135.337277539482,0
7,25.23449934528451,25.17542412122473,25.21677677806658,43636.998214199266,18877.776502521523,0,6011.900705367398,0
8,25.219796299584736,25.147924019558943,25.205421843579575,49768.48031917173,12585.184335314992,0,6617.852852611409,0
9,25.21150162731444,25.1328324582514,25.20363471040814,55884.97295042529,6292.592167537278,0,7399.492362914337,0
10,25.205909383075504,25.12479337070338,25.205828267063133,61922.54073527592,62.925921675267325,0,8372.175174362688,0
