,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,25.349691611546273,25.350842455154545,25.350841304310944,62.925921676124034,62243.356843304005,0,8.102590085255164,0
1,25.331103633112566,25.32803049362474,25.328337807573526,6292.592157261861,56013.69061003905,0,810.2590062389565,0
2,25.300744122129867,25.2590006608157,25.267349353078533,12585.183855416117,49721.09913622575,0,1620.5180125453362,0
3,25.277733750194493,25.21192190270017,25.231665456948466,18662.570338586764,43659.14641276517,0,2430.777017886482,0
4,25.261318717665137,25.185226857626724,25.215663601642092,24639.67202245731,37704.517767782585,0,3241.036022010654,0
5,25.249970673062442,25.16204244153214,25.206006557297293,30843.321928017973,31462.960837763603,0,4051.2950275347307,0
6,25.234966403152672,25.15524188087606,25.203076594242024,37135.91409488022,25170.368670013864,0,4861.554035389321,0
7,25.22505179487464,25.150432318276966,25.20266595189534,43428.506261908275,18877.776502568504,0,6155.431437533594,0
8,25.22063027398584,25.149035466739623,25.206311312536595,49721.09842526187,12585.18433510328,0,7687.137758934132,0
9,25.21911133402567,25.144823797557702,25.211682580378874,56013.690597098415,6292.59216750912,0,9001.563481308676,0
10,25.21502186386786,25.123438652478363,25.21493028065647,62243.35680843195,62.925921679010955,0,9586.127962666378,0
