,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,33.44583035259424,33.58868438437088,33.58725584405312,5020.104512399861,491002.71962233895,0,1702.2578862278763,0,0
1,33.67847395065675,33.61137590120431,33.61808570614956,51436.156168415044,444511.40094828076,0,17428.877466716254,0,0
2,33.63514545506469,33.27031233535705,33.34327895929857,101987.04622158973,393840.4037766763,0,36219.732372440885,0,0
3,33.60185419139324,33.07336626052857,33.23191263978797,153945.7591499195,343465.885220803,0,52913.034295311336,0,0
4,33.605481637250904,32.89917278006976,33.181696322942216,204226.60809331553,294205.2859256584,0,72815.65927269397,0,0
5,33.59689829450982,32.7096100350101,33.153254164759964,255813.22894454442,244238.06743403536,0,89121.98740207868,0,0
6,33.616947596849606,32.544545695612314,33.18798683635469,306204.4296632642,194785.4998465276,0,104805.95982053045,0,0
7,33.77128697323383,32.71444713893737,33.45423502294489,352669.25754903315,146749.6893233974,0,122374.53890519489,0,0
8,33.808743803523555,32.45110512680101,33.53721606817905,400614.93464026053,99632.67306409481,0,141203.3216563417,0,0
9,33.85553066988872,32.383126816467566,33.7082902845466,446209.55697173876,50648.8864761546,0,160047.23308361764,0,0
10,33.86893840404554,32.26741188449952,33.85292313885007,487910.82335045154,5064.73381958149,0,174940.5843880014,0,0
