,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,25.87209110471548,25.945017746265012,25.94428847984951,2414.9014201679915,244281.51248226938,0,640.7050199256005,0,0
1,25.945982558964566,25.952331107293066,25.951696252460213,24751.317451302853,221759.47299873977,0,7313.934674354659,0,0
2,25.951717288698948,25.97182761562505,25.967805550239824,48824.46583047203,197344.67191549134,0,15299.340929474714,0,0
3,25.94738146553937,25.92230138584994,25.929825409756774,73348.50739163539,172620.23623810566,0,23044.5237580784,0,0
4,25.874074774324686,25.80119383242835,25.830346209186885,97844.87420852059,148268.4121774427,0,30700.69039140686,0,0
5,25.79611096516834,25.72044709584526,25.7582790305068,122080.70153920024,124199.55494168856,0,38927.651789229814,0,0
6,25.66828625398567,25.380806114217897,25.553294198078557,147323.9119578117,100775.45619100914,0,49985.13269518922,0,0
7,25.47245042757832,24.818609458282005,25.276298136789425,172339.71369463362,76093.02667951885,0,59630.9035966926,0,0
8,25.30544226593181,24.477284954978032,25.139810803741046,195551.36891041516,50712.48265146896,0,67474.11602090679,0,0
9,25.194590270211307,24.41044768611037,25.116176011801212,219693.28392683188,25458.979794856463,0,75722.60492359064,0,0
10,25.106973629979507,24.285206118068892,25.098755954860398,241961.86884532517,2589.0004427799145,0,83465.27622592231,0,0
