,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,26.12943206705532,26.35796236510952,26.355677062128976,2508.4248453170553,320933.6504478469,9.484885617883858e-08,636.1468824214643,1.8610194285422337e-07,0
1,26.202687125888694,26.356235740060175,26.340880878643024,25389.653261446212,291907.45120923396,1.3075105905123536e-07,8061.021417217489,2.565850851769917e-07,0
2,26.151798427833928,26.195599542034845,26.186839319194657,50296.36645049312,259254.50933943488,4.431375808982446e-08,17235.633461593865,8.699126287315062e-08,0
3,26.084496688162712,26.044551134323257,26.05653480047509,74706.00372014462,226127.02102568187,2.0380154090040342e-07,27672.3411160297,4.0009537011733977e-07,0
4,25.941011269326264,25.780769494216294,25.844866204260285,98125.77851609906,194677.42843332063,2.3828471949492316e-07,35925.031528564534,4.6791718578917226e-07,0
5,25.853436903690607,25.581017731115228,25.717227317402916,122143.71189066133,163057.77924751033,1.1729802292481292e-07,43870.59720561457,2.3040883101930632e-07,0
6,25.707492957428244,25.193036868070127,25.501710521685,146091.1806636005,130212.5802209519,1.0010140105052202e-07,52017.65680188021,1.9666837905337459e-07,0
7,25.545751184428156,24.834689880596702,25.33243279327872,170226.25013999606,97310.813590796,4.688512904142067e-08,59616.194565106714,9.213699569703034e-08,0
8,25.409399742849136,24.515713241613195,25.230662442601947,195179.65747016904,63863.135595862,2.2064552957484154e-07,67769.26474290267,4.337805005898685e-07,0
9,25.27090228378297,24.370856971512573,25.18089775255593,219831.5113452896,31796.279265461577,1.357556132124891e-07,74804.58110976263,2.6695583123907184e-07,0
10,25.160951979303743,24.26230956274989,25.1519655551382,242689.08666417297,3160.8475045257114,1.894005155677121e-07,80698.44026740069,3.7278089977936366e-07,0
