,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,25.367431484729124,25.366836070432463,25.366836665846762,62.92592167499999,62643.911420478245,0,6.377566696999998,0
1,25.372255128320656,25.371460513102786,25.371539974624575,6292.592167500001,56356.76057339124,0,692.9257225,0
2,25.378410311267306,25.377380792922157,25.377586696591184,12585.184335000002,50006.103152091244,0,1385.851445,0
3,25.297077096381514,25.26543830799802,25.27492994451307,18659.272822191313,44048.14517249994,0,2430.7770165000006,0
4,25.293640723382516,25.272151504789807,25.28074719222689,24951.864989691265,37755.553005,0,3655.7151415796775,0
5,25.292548070923335,25.27597653757041,25.284262304246873,31244.457157191264,31462.96083749999,0,4657.36353727968,0
6,25.27888706546055,25.235773899757078,25.261641799179163,37537.04932469127,25170.368670000003,0,5879.789916132659,0
7,25.271571740689204,25.23081606743796,25.259345038713832,43829.641492191266,18877.776502500008,0,6184.696590487174,0
8,25.23705389760198,25.163665903155284,25.22237629871264,50122.233659691265,12585.184334999996,0,7602.789427561527,0
9,25.234245743777226,25.150428991399757,25.22586406853948,56414.82582719126,6292.592167499998,0,7995.115160661527,0
10,25.202472218040715,25.11072696241274,25.202380472785087,61159.42413041042,62.92592167500006,0,9491.557950328986,0
