,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,25.848643663543445,25.879987305641436,25.879673869220458,2428.2492206933716,243872.80896875873,0,0.0,0,0
1,25.93888010770897,25.901253473291007,25.905016136732804,24797.543135541193,221586.94802512962,0,0.0,0,0
2,25.969713649600166,25.89546098292618,25.910311516260975,49891.497784616244,197151.60262550946,0,0.0,0,0
3,25.95427791853966,25.901616775578667,25.917415118466963,74557.53021871533,173579.36987317918,0,0.0,0,0
4,25.83181844541063,25.670228115457725,25.734864247438885,98151.27388731555,149756.65580008304,0,0.0,0,0
5,25.726202741451086,25.35826725838107,25.54223499991608,122074.89320662871,125927.72992996631,0,0.0,0,0
6,25.570086630055805,24.8974203006526,25.30102009829452,146782.01353008882,101268.98651956556,0,0.0,0,0
7,25.40624447596767,24.628497481726935,25.17292037769545,171186.53861206744,76480.15645069616,0,0.0,0,0
8,25.253622023200776,24.51616142457626,25.10612990347587,194914.25669671106,51173.24128955083,0,0.0,0,0
9,25.13025303553116,24.319569119986618,25.04918464397671,219635.73704459507,25648.354190186496,0,0.0,0,0
10,25.024393955282687,24.15389505804516,25.015688966310307,242416.76971869508,2588.6206598215435,0,0.0,0,0
