,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,25.33708342634897,25.344375434824308,25.344368142815835,60.088941713165305,62647.32905295409,0,10.507414394046032,0
1,25.330397246288584,25.315337065566073,25.316843083638325,6008.89417165757,56633.3295074786,0,814.5115129592082,0
2,25.302020935140845,25.24784544081757,25.258680539682228,12017.78843385991,50340.73734020595,0,1817.9646107745896,0
3,25.279103348757705,25.218588775958633,25.236743147798354,18108.874749487793,44048.14517314527,0,2654.066750053893,0
4,25.258127385555508,25.169197737852073,25.20476959693345,24206.596821561245,37755.553005278016,0,3655.7151460353357,0
5,25.241385335597744,25.13664686738821,25.189016101492975,30305.84983564453,31462.960837518134,0,4639.419600480063,0
6,25.22770615513208,25.1268923065194,25.187380615687008,36405.28885295395,25170.36867040223,0,5620.943945528034,0
7,25.219234023714694,25.11277719340738,25.187296974622505,42502.84751722587,18877.77650322433,0,6624.5087878228915,0
8,25.214337938906546,25.103746909583254,25.192219733041888,48729.283417841216,12585.18433503688,0,7602.789427176475,0
9,25.20742573809229,25.103394529242664,25.197022617207327,54977.56608140229,6292.5921681013,0,8216.888633911762,0
10,25.20372936753491,25.102053922981717,25.203627692090357,61159.424133232176,62.92592167503628,0,9071.64377506172,0
