,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,25.61657833696554,25.72955864210448,25.728428839053088,16095.314337527892,1605259.6936755627,5.558213658734787e-07,4797.259958130456,1.1231874499024691e-06,0
1,25.77936943831212,25.744908100936552,25.748354234674107,165247.49224216494,1456850.3209623287,2.3559408654953238e-07,48748.49277956018,4.7618181530261654e-07,0
2,25.94800092347144,25.775731985500833,25.81018577309495,332862.5632696978,1290979.710943089,3.205130891321121e-07,100329.34100487085,6.479565951143879e-07,0
3,25.961384746821487,25.737322936277593,25.804541479440758,497957.816071892,1127946.6747149741,4.385537846589507e-07,150770.91377004777,8.867772349876031e-07,0
4,25.877116169778052,25.605979394706573,25.71443410473517,665068.1518783426,966292.8088376274,5.023332503682089e-07,202101.32678205176,1.0158161391548947e-06,0
5,25.775485506336146,25.495911627908253,25.6356985671222,832154.0666528931,805527.7487722937,3.3583425043419605e-07,256903.89064891802,6.791919584640173e-07,0
6,25.634538579319425,25.2890180630519,25.496330372812412,995665.6007170804,644179.9438792929,6.250980758737142e-07,314600.50326393044,1.2643418210861283e-06,0
7,25.46584404414007,24.96467876799393,25.315494461296232,1160469.1385477085,482687.9747604092,8.76045660240232e-07,380953.22010571003,1.772111974429313e-06,0
8,25.33711760841476,24.639970491512685,25.197688185034345,1329298.2531348208,321915.58353579586,9.508389483891043e-07,460127.4007072849,1.9234478989444824e-06,0
9,25.241688382987128,24.349132464840036,25.15243279117242,1501575.194742374,161074.4953798403,6.015850588583783e-07,537972.7484330124,1.2172483670368658e-06,0
10,25.16005508825424,24.20420386769728,25.150496576048667,1653761.965873501,16174.748656024156,4.883263285035953e-07,592562.0596134841,9.883262764374925e-07,0
