,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,108.92969372947422,118.8244655891095,118.72551787051313,78263.79710899868,6930133.838100024,0,32481.632789978717,0,0
1,114.12116142584831,118.60116627469174,118.1531657898074,747754.5518114906,6276068.891703923,0,268828.0435681888,0,0
2,116.8453138017284,119.16971904989416,118.70483800026099,1470563.5287696174,5566830.047183971,0,529294.5364504036,0,0
3,118.89426304334873,120.5659997702821,120.06447875220209,2194709.800938146,4850113.955548458,0,769806.951415163,0,0
4,120.7056119305023,122.2690012294123,121.6436455098483,2915616.4358600737,4147041.9125771374,0,994597.0535615024,0,0
5,123.22386661088035,124.76142601133228,123.9926463111063,3658469.637578608,3432770.463262429,0,1241594.6657867199,0,0
6,126.08519707138154,127.84710342744273,126.78995961380599,4386243.821516623,2725342.636949837,0,1481677.4223218695,0,0
7,130.2918169375316,131.4796260866996,130.64815968228197,5110563.843917585,2035502.5085308545,0,1681455.9485671585,0,0
8,135.35550700204547,136.3976395548058,135.5639335125975,5812975.929897492,1349400.3443486516,0,1883505.3923225072,0,0
9,142.136131798709,141.69961711073515,142.0924803299116,6505160.289651178,668154.7258565614,0,2102810.794890594,0,0
10,150.33457362012052,142.97858436470142,150.26101372756634,7118867.823589136,65393.09745276846,0,2275352.9798293086,0,0
