,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,25.660660281370387,25.76701163148243,25.76690528013232,245.90245905530992,245613.97405344987,0,0.0,0
1,25.80808481426611,25.812632204369383,25.812177465359053,24597.563345778286,221724.14147932743,0,0.0,0
2,25.875786379641635,25.83751787884207,25.845171579001985,49097.083373225054,197109.99293823767,0,0.0,0
3,25.814667550600976,25.697362038382337,25.73255369204793,73395.85904060438,172564.39924525915,0,0.0,0
4,25.739950210958646,25.546963593827673,25.624158240680064,98090.32741162211,147664.18481537077,0,0.0,0
5,25.71581243915941,25.49159068866941,25.60370156391441,122956.4139965648,124666.92960491873,0,0.0,0
6,25.589100714816198,25.27746456820028,25.46444625616983,146942.5425717298,100697.22145136537,0,0.0,0
7,25.404080725576286,24.904791291308968,25.25429389529609,171112.22372692014,75921.71895766346,0,0.0,0
8,25.253693467425276,24.53027520011609,25.10900981396344,195935.40034266032,50846.18749863821,0,0.0,0
9,25.138057418408508,24.227548048680656,25.04700648143572,221461.57787689514,25441.862720450827,0,0.0,0
10,25.03307207830352,24.081954871358956,25.032120961096577,246650.93425572265,258.86206594926614,0,0.0,0
