,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,39.214676901148984,41.538470037730924,41.53614624459434,200.14136593409182,185888.99568300424,3.6400082153278074e-10,24.702445508498784,7.234315848783994e-10
1,40.58406765185577,41.42361033723911,41.339656068700776,18093.0849180508,167878.3730531025,3.019380316183808e-08,2859.8626185973712,6.069374342642212e-08
2,41.06212820039098,41.56512126684277,41.46452265355242,36990.27544378322,149118.0749114766,5.670143683882242e-09,5857.988193848639,1.1613126752507435e-08
3,41.59052733064923,41.75948016802587,41.70879431681287,56218.699800486276,129486.22932431234,6.199894958076941e-09,9239.666915483196,1.3252879238720262e-08
4,42.1865243413941,42.06118007597537,42.11131778214286,75237.48432589379,110372.14487312555,6.6176644582673235e-09,13170.673353662387,1.5074708483808104e-08
5,42.59597091274515,42.36821483651753,42.48209287463134,94673.80574453196,91114.48014498116,1.8473622390416314e-08,14590.38730479535,5.404925836503147e-08
6,42.837594880264014,42.641446646018395,42.75913558656577,113079.80066092273,72759.08009997317,1.4918498973439514e-08,17187.816682770997,5.052929217656113e-07
7,43.989546487938085,41.35762839902371,43.19997106126378,130415.82513350001,55048.40009469404,1.2196320104505426e-08,18542.976052176517,1616.4828581733848
8,44.91546736879987,40.6478524178617,44.06194437861223,146721.48625629928,37116.99109441078,2.0617231510434987e-08,19798.772651280593,3127.552126870434
9,46.616355614572285,38.38191788890535,45.79291184200559,162429.88617113535,18860.658012160755,3.0091247290761235e-08,18543.71261374146,6281.707512942887
10,47.612786390789225,36.81972183435148,47.60199332623278,178703.92226655732,188.7777650648492,5.430350415400601e-09,18165.73488629315,8700.029666671633
