,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,39.098170748042705,40.966362145265684,40.96449395386847,213.8474747976444,184297.89710781432,8.405406543851561e-10,30.049451879872656,1.9569420375498324e-09,0
1,40.17182413237195,41.09486831262585,41.00256389460047,19164.665279561825,165465.8766571234,2.1110448039736356e-08,3004.9451882105036,4.985377257170211e-08,0
2,40.789939585441395,41.25308650057566,41.16045711754881,39364.37329804093,145991.7720802992,5.521259108600303e-09,6009.890375023986,1.3286486448266687e-08,0
3,41.353703864506166,41.56322060517964,41.500365582977594,58451.87548196476,126364.00278229297,9.981286302852046e-09,9014.835561348269,2.456917536455465e-08,0
4,41.717239536836594,41.908813338057286,41.832183817569,76649.18751533079,107386.150723694,7.983811603284023e-09,12019.780748505022,2.0478097042045975e-08,0
5,42.06585266301024,42.27077041198515,42.1683115374977,94026.8748070776,89986.27241154794,1.5514337372463645e-08,15024.725935573755,4.291631781509053e-08,0
6,42.38883109856953,42.5409062218528,42.44966114788284,112604.66065001681,71250.97668978869,1.5926018649118626e-08,17786.557493409142,5.678202362278329e-08,0
7,42.8900977126257,42.8746796959787,42.8854723076316,130645.80139311995,54177.41751547249,1.728163539784726e-08,19272.694426399437,1.6498903799183394e-07,0
8,43.53383098340428,42.23829148130705,43.274723082984835,147785.53386793664,36554.95874563125,6.3283303768738845e-09,20430.081186700685,1001.796611902357,0
9,44.20059122613833,41.0187060805137,43.882402711575864,164891.09809772007,18226.713091273115,1.8331467169540553e-08,21606.635369708303,2793.5913692515146,0
10,44.84666831823979,39.26512311870415,44.84108677304026,181937.94521904067,188.77776505021768,2.918683006686771e-08,20278.630881806206,5150.956848423622,0
