,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,25.734020193843826,25.797799185480372,25.797735406488737,248.56277666704423,246390.38945561997,0,64.58042447482998,0
1,25.874776766884956,25.86024801038559,25.86170088603552,24821.061221925196,221479.87745441147,0,7383.085081846699,0
2,25.882051292843034,25.78808544963675,25.806878618278006,49624.013955003276,197010.95877762572,0,15160.90002581213,0
3,25.8439872819175,25.63932509963241,25.700723754317934,74776.81922981178,172535.40718392434,0,22691.37570703394,0
4,25.80786612406331,25.48675988991236,25.61520238357274,99276.9125588541,149144.8271643762,0,31159.91095753442,0
5,25.72174348906423,25.216759709441156,25.46925159925269,123934.74149593162,124958.97973281772,0,40694.24254763125,0
6,25.612452207340635,24.911934487938016,25.332245119579586,147628.34952995944,101396.26251624446,0,50987.00281155343,0
7,25.436215500567563,24.718622941722714,25.22093773291411,171170.13680783802,76199.85400842929,0,58539.212191831306,0
8,25.308905383023365,24.623965274584677,25.17191736133562,194722.2717705488,50898.260251497384,0,66997.25425664376,0
9,25.218501569321134,24.54697981150103,25.151349393539117,219075.0441652277,25468.861554674615,0,76625.08230561626,0
10,25.10665925515811,24.32623194006826,25.10587882784302,243632.5902168041,258.90004488825724,0,85781.67192960253,0
