,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,25.379991159896136,25.379991159896147,25.37999115989615,62.92592167499999,62862.995753325005,0,9.063541128999994,0
1,25.398725364129128,25.398725364129113,25.398725364129117,6292.592167500001,56633.329507500006,0,881.4801041000003,0
2,25.419962495994255,25.419962495994255,25.419962495994255,12585.184335000002,50340.73734000001,0,1762.9602082000006,0
3,25.42274699484843,25.42274699484842,25.422746994848424,18877.7765025,44048.145172500015,0,2113.603122740328,0
4,25.425332572192996,25.42533257219299,25.425332572192993,25170.368670000003,37755.553005,0,3671.227792941205,0
5,25.39449866040496,25.39449866040496,25.39449866040496,31462.96083749999,31462.96083749999,0,5079.551003421042,0
6,25.37085901693323,25.368915304477973,25.37008153195113,37135.914094628155,25170.368670000003,0,6130.292442721037,0
7,25.376428413483765,25.374815800400448,25.375944629558774,43428.506262128176,18877.776502500008,0,7383.66620495498,0
8,25.386426494948385,25.38495445984038,25.38613208792678,49721.09842962817,12585.184334999996,0,8540.327876786469,0
9,25.33358029262656,25.327234961926578,25.332945759556566,56013.69059712817,6292.592167499998,0,9664.676099787539,0
10,25.25817595528049,25.233333050824292,25.258151112376034,62243.356842953166,62.92592167500006,0,10061.81520339054,0
