,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,25.319800354157675,25.288216999918237,25.288248583272477,62.92592167499999,62644.49207301624,0,8.102590055,0
1,25.351391053800825,25.297855605659958,25.303209150474043,6292.5921675,56414.82582719124,0,810.2590054999996,0
2,25.31418228594641,25.263271170432294,25.273453393535114,12585.184335,50122.23365969124,0,1652.4183501796792,0
3,25.307904817889163,25.218907418387733,25.245606638238165,18659.272822191288,44048.14517249997,0,2654.066745879679,0
4,25.27459831056169,25.191079052534505,25.22448675574538,24035.576685199998,37755.553005,0,3793.941514772904,0
5,25.265068035741276,25.192515666330728,25.228791851036,30044.470856499996,31462.96083749999,0,4678.777853992827,0
6,25.23154482006152,25.128306816459716,25.190249618620797,36053.3650278,25170.368670000003,0,5659.01193297968,0
7,25.221561822805224,25.13524610419333,25.19566710722166,42344.57354958541,18877.776502500008,0,6660.660328679674,0
8,25.216583061847466,25.099859275467654,25.193238304571498,48637.165717085416,12585.184334999996,0,7602.789427561525,0
9,25.209149665363157,25.102870073687956,25.198521706195642,54929.75788458541,6292.592167499998,0,8192.682876120114,0
10,25.2049360565577,25.103076157198497,25.204834196658343,61159.42413041042,62.92592167500006,0,9504.40221417632,0
