,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,25.277232171281504,25.30152394610345,25.30149965432863,60.08894171545513,62862.995753332965,0,8.102590071169873,0
1,25.317458455418237,25.2998236029651,25.301587088210415,6008.894171700177,56633.32950735586,0,810.2590079519349,0
2,25.30237162139396,25.255028610649447,25.264497212798346,12017.788342646332,50340.73733999834,0,1620.518011007845,0
3,25.278810192012834,25.19613892030025,25.220940301814025,18184.35759037352,44048.145172543416,0,2430.7770165321854,0
4,25.263419352424325,25.148979047914796,25.194755169718608,24400.465175002253,37755.55300507306,0,3241.0360221310193,0
5,25.25567805566039,25.118536893042627,25.18710747435151,30616.57276035927,31462.960837561062,0,3978.4455912793273,0
6,25.23655819479667,25.121688024270792,25.19061012658632,36832.68034563404,25170.368670047763,0,4755.217652722631,0
7,25.22402501091664,25.126723253022735,25.194834483548473,43048.78788647751,18877.776502549317,0,5542.757103259946,0
8,25.216794022739716,25.132986291221947,25.20003247643616,49264.895461009684,12585.184335092046,0,6330.296928531656,0
9,25.213577839628712,25.140589363021846,25.20627899196803,55481.00303817788,6292.592168358451,0,7117.8368062064255,0
10,25.213639923897972,25.149553219989365,25.213575837194064,61634.949580641056,62.92592167604632,0,7897.501278877873,0
