,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,25.809293111605204,25.83896704200999,25.838670302705943,2440.607093317377,319122.0149818814,1.2102014691542013e-08,754.4236232768062,2.3724016785581034e-08,0
1,25.94550358657877,25.884907386370717,25.890967006391524,24650.749191859693,289001.0555148674,1.5617574591795947e-06,8051.595585671582,3.064293851967785e-06,0
2,26.073111524644304,25.94656472490037,25.971874084849155,49910.907809911434,257413.88964585177,4.054542758635209e-08,15635.743958265666,7.95758944631893e-08,0
3,26.052815111412187,25.89026311532055,25.939028714148044,75343.79617293607,226487.19577886097,1.7514748467428784e-07,23241.87254633001,3.438199065830442e-07,0
4,25.96346630354812,25.7838045891121,25.85566927488651,99186.59411670837,194859.34338717724,9.204941735665356e-08,31303.371318328787,1.806810101849266e-07,0
5,25.85293030125931,25.64895591755867,25.750943109408986,122279.03583328263,162815.19176878236,1.1532260756305733e-06,39943.368910666526,2.264998502741377e-06,0
6,25.67840276498485,25.229671950128925,25.49891043904248,146273.2709337205,130150.29765282013,1.373075109567953e-07,48483.908786745356,2.6985917656048634e-07,0
7,25.516329192659654,24.832165011237986,25.311079938233153,170980.10647279207,97657.32462778281,1.440005146487942e-07,56673.755437428954,2.829853634049487e-07,0
8,25.367312325251763,24.56428528755706,25.20670691771282,195512.77715527755,64812.929385602736,2.523742604125856e-07,65575.47657859659,4.959730046766769e-07,0
9,25.232547842252323,24.476103232046935,25.156903381231782,219357.97459738157,32039.09590989106,1.3204181002223547e-06,73615.36445885997,2.5934853107948884e-06,0
10,25.122829352837012,24.30250356358148,25.114626094944462,241512.30294638276,3242.423647039884,2.0098646868792155e-08,79751.71331092797,3.952018666400131e-08,0
