,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,74.7068676294578,116.64788475586417,116.2284745846001,61349.45813553234,6928896.605754519,2.937978607624941e-06,24383.978244107857,5948.593610513597,0
1,74.24040885785931,98.45071133800612,96.02968108999143,613486.720905394,6267376.245067193,1.607037082178327e-06,200617.5423774458,62155.72490681108,0
2,73.26064864676584,81.78870599252451,80.08309452337278,1216865.764810547,5567138.670725632,2.302119165204798e-07,336079.8327730634,129495.1569400129,0
3,71.56147855001446,70.1121279921085,70.54693315948029,1813689.0194256792,4852447.82995859,1.5975600326085407e-06,446053.1205901388,202587.9245829015,0
4,69.69737213690551,62.0457113310147,65.10637565337103,2439973.1488827253,4123696.5484163836,8.17364703236635e-07,547155.5194141462,269487.37449842406,0
5,67.86057213289997,55.364893304179766,61.612732718539874,3041233.1651323102,3401210.4277525214,9.785905618435095e-07,650981.8105602592,342833.15398381086,0
6,66.1511847124845,51.326279694870166,60.22122270543876,3649609.505551751,2689350.9676526166,5.3262295140489255e-06,792597.5576194214,403063.29980579834,0
7,64.80457079439807,47.5184251379265,59.61872709745661,4250207.066650229,1993950.2226299117,3.168627922321253e-07,916983.7031184152,473425.02531010885,0
8,63.62954244285548,44.894996523039126,59.8826332588922,4845094.524646893,1305057.862944859,2.5385157880556483e-07,1020791.9708144773,543610.9474570825,0
9,62.70803196783798,41.64736080045987,60.60196485110017,5423995.662669541,644855.2905782262,2.5466209660879716e-07,1119698.002853763,617419.261494511,0
10,61.79338098026899,39.22353223824369,61.56768249284874,5938075.871820025,64666.483773184234,1.2473121842637564e-07,1208560.5728130566,675505.2389695984,0
