,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,25.61657829224461,25.72955864208652,25.7284288385881,16095.314331539776,1605259.6936765946,3.5392713585101403e-07,4797.259958485783,0,0
1,25.779369438192983,25.7449081009118,25.748354234639915,165247.49224443737,1456850.3209618882,3.6346356010043973e-07,48748.49277489642,0,0
2,25.94800092343468,25.775731985504624,25.810185773090634,332862.563271593,1290979.7109433822,5.408223156822373e-07,100329.34100699188,0,0
3,25.96138474592227,25.737322936289313,25.804541479179203,497957.81607023027,1127946.6747154188,3.5601353696028436e-07,150770.9137690524,0,0
4,25.877116166446378,25.6059793933788,25.714434102605832,665068.1519929153,966292.8087955974,6.662094157279156e-07,202101.3267462851,0,0
5,25.775485506125047,25.49591162837756,25.635698567251307,832154.0666560704,805527.7487844217,4.225637152130039e-07,256903.8906506896,0,0
6,25.634538581527213,25.28901807524943,25.4963303790161,995665.6008616283,644179.9435964285,5.823870136027982e-07,314600.503262539,0,0
7,25.46584404285805,24.964678766542185,25.31549445996329,1160469.1385369836,482687.97474430624,2.717673088865778e-07,380953.2199957752,0,0
8,25.337117661133462,24.639970892036562,25.197688307314078,1329298.22357198,321915.5835083142,4.3578934018731165e-07,460127.34317532304,0,0
9,25.241688382468066,24.349132464878178,25.152432790709078,1501575.194773837,161074.49537908254,3.740648919933327e-07,537972.7484359732,0,0
10,25.160055088235247,24.204203846546026,25.15049657581835,1653761.965873463,16174.748633450467,8.256324246328174e-07,592562.059612248,0,0
