,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,26.06420633213215,26.25439081311004,26.25248896830026,2494.28084759028,243055.39477410054,0,833.1021741983634,0,0
1,26.079744525663997,26.255854577445543,26.23824357226739,25671.44112647108,220322.52712593068,0,8261.356412403311,0,0
2,26.042933200968484,26.086489572490073,26.077778298185752,50326.3466358014,196371.2470498362,0,16421.516303284006,0,0
3,25.981363541907537,25.955412999173117,25.963198161993443,74816.44284183074,172672.7023934327,0,23837.391111691522,0,0
4,25.866010282308398,25.715688446043462,25.77581718054944,98142.58928939076,149088.5043037084,0,30662.304663567655,0,0
5,25.776225434801127,25.519267143464347,25.647746289132737,122509.59809956688,125724.06069233717,0,37460.419147636,0,0
6,25.614053656881172,25.126986036072648,25.419226608557764,147041.0173841892,101103.9866236057,0,44827.70610908582,0,0
7,25.47006498261339,24.788165484444693,25.26549513316278,171305.95017364455,76055.50086639792,0,54596.69548750504,0,0
8,25.361087546539906,24.493800851885492,25.18763020760902,196149.14059035163,50857.538198752096,0,64550.87751386026,0,0
9,25.24938085842434,24.33971883891664,25.158414656473568,220545.95158371437,25420.156679911513,0,73467.00300593961,0,0
10,25.158513779623885,24.26005561261399,25.149529197953786,242737.47081490824,2548.735285681132,0,80577.27015498215,0,0
