,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,25.809293150026534,25.838967031321268,25.83867029250832,2440.607083070392,319122.0146534699,1.6049604279846623e-07,754.4236107926237,0,0
1,25.945503495254574,25.88490727025083,25.890966892751205,24650.748948757402,289001.05491040397,2.647298738346753e-06,8051.594565347446,0,0
2,26.073111526700554,25.9465647445714,25.97187410099723,49910.914750216136,257413.89500040532,5.891527353477158e-07,15635.743479259396,0,0
3,26.052814474115575,25.890262215449624,25.93902789304941,75343.79608902839,226487.2677250826,5.839163406938464e-08,23242.24788580557,0,0
4,25.963466306738475,25.783804581116794,25.855669271365464,99186.5939996835,194859.34239764363,3.7502334560954915e-07,31303.368343752354,0,0
5,25.852930228174582,25.64895583054262,25.7509430293586,122279.0351280891,162815.20029840947,9.04756146596596e-09,39943.39435630165,0,0
6,25.67840277215512,25.229672002264657,25.498910464198936,146273.27093511214,130150.2983691609,2.9307968720737395e-07,48483.90651930908,0,0
7,25.516329542319212,24.83216559825261,25.311080359099233,170980.1136306157,97657.38457214685,1.080366911033912e-06,56673.75555040498,0,0
8,25.36731229208219,24.564285216565942,25.206706876978934,195512.77555257984,64812.93431233104,5.836411033997906e-07,65575.46663993283,0,0
9,25.232547842283545,24.476103263250984,25.156903384380286,219357.9750651166,32039.097551352435,2.8591343478781093e-08,73615.36201095293,0,0
10,25.122831418933224,24.302506198147746,25.114628166725367,241512.2886317389,3242.328145711004,6.789303896252853e-09,79751.76204370995,0,0
