,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow
0,41.806834333173654,41.75572762542883,41.75577873213658,213.4078569030055,185362.17712981222,0,31.79140948500001,0
1,45.023471206603794,41.89773017485365,42.210304278028666,21173.96690377694,164772.39470906532,0,2729.697355686947,0
2,43.616094375017155,42.177037245109425,42.46484867109098,37445.1106256197,148226.00315580948,0,6009.890374199999,0
3,43.55811883196855,42.064529778463665,42.51260649451514,58779.2644775601,126891.84930386905,0,9589.003731899998,0
4,43.46406685377159,42.98655644956776,43.17756061124929,75865.24642249268,109805.86735893648,0,12019.780748399999,0
5,43.35942595243736,43.62343434220466,43.49143014732101,93453.19678113963,92516.5380394917,0,14946.162200617138,0
6,43.32561917955974,43.90457073262491,43.55719980078581,111099.97124819507,74800.19265139174,0,18029.671122600008,0
7,43.74846968520902,43.29436535246189,43.61223838538488,129603.66832490948,56633.32950750001,0,21034.616309699995,0
8,44.16280739887804,43.328098737294944,43.995865666561414,146346.32775325363,37755.55300499999,0,24039.561496799994,0
9,44.45200957912176,43.615788904793526,44.36838751168894,166793.3372789292,18877.776502499997,0,27044.506683900006,0
10,44.880503886969784,44.098847201889086,44.8797222302847,185482.33601640415,188.77776502500018,0,30019.402419129005,0
